LeadID,city,ConvertedDate,Closed Date,Stage,Stage
00Q4wx1231Q4WDt,Plantation,23-Mar-21,7-Sep-21,Quote,
00Q4wx1231Q4WDt,River Park,23-May-21,15-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Avon Park city,24-Dec-20,14-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Palm Beach Gardens city,14-Feb-21,9-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Chumuckla,6-Mar-21,3-Dec-21,Canceled,
00Q4wx1231Q4WDt,Micanopy town,12-Aug-21,15-Sep-21,Quote,
00Q4wx1231Q4WDt,The Villages,21-Jan-21,11-Nov-21,Canceled,
00Q4wx1231Q4WDt,Fort Green Springs,28-Jun-21,8-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Leisure City,11-Jul-21,16-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Redington Shores town,12-Dec-20,18-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Westgate,6-Jul-21,24-Sep-21,Visit,
00Q4wx1231Q4WDt,Whitfield,11-Aug-21,1-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Wedgefield,10-Apr-21,12-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Port St. Joe city,2-Jun-21,1-Nov-21,Visit,
00Q4wx1231Q4WDt,Fort Lauderdale city,18-Jul-21,9-Nov-21,Visit,
00Q4wx1231Q4WDt,Worthington Springs town,22-Jun-21,1-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Okahumpka,18-Feb-21,16-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Myrtle Grove,25-Aug-21,31-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Brownsdale,19-Jul-21,7-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Jensen Beach,10-Dec-20,11-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Chumuckla,23-Aug-21,16-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Winter Beach,22-Apr-21,16-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Hallandale Beach city,21-Jul-21,23-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Hillsboro Beach town,17-Mar-21,2-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Esto town,5-Apr-21,8-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Southchase,11-May-21,8-Sep-21,Canceled,
00Q4wx1231Q4WDt,Pahokee city,31-Jan-21,22-Nov-21,Visit,
00Q4wx1231Q4WDt,Cottondale town,21-Apr-21,13-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Hosford,22-Apr-21,20-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Bowling Green city,11-Mar-21,15-Dec-21,Visit,
00Q4wx1231Q4WDt,Brandon,3-Dec-20,12-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Vernon city,1-Feb-21,29-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Lake Clarke Shores town,18-May-21,17-Oct-21,Canceled,
00Q4wx1231Q4WDt,Stacey Street,22-Jun-21,3-Dec-21,Canceled,
00Q4wx1231Q4WDt,Grant-Valkaria town,6-Apr-21,3-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Greenwood town,15-Jun-21,24-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Brent,1-Jan-21,12-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Center Hill city,30-Aug-21,27-Sep-21,Visit,
00Q4wx1231Q4WDt,Hypoluxo town,24-Mar-21,21-Sep-21,Visit,
00Q4wx1231Q4WDt,Three Oaks,22-Aug-21,9-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Brent,20-May-21,10-Nov-21,Quote,
00Q4wx1231Q4WDt,South Beach,4-Jan-21,25-Sep-21,Visit,
00Q4wx1231Q4WDt,Marianna city,23-Aug-21,20-Oct-21,Canceled,
00Q4wx1231Q4WDt,Bay Harbor Islands town,15-May-21,9-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Brooker town,25-Jul-21,16-Nov-21,Canceled,
00Q4wx1231Q4WDt,Plantation city,6-May-21,22-Oct-21,Canceled,
00Q4wx1231Q4WDt,Bradley Junction,7-Feb-21,25-Nov-21,Quote,
00Q4wx1231Q4WDt,Willow Oak,18-May-21,3-Sep-21,Canceled,
00Q4wx1231Q4WDt,Bay Hill,30-Apr-21,21-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lake Mystic,17-Mar-21,4-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Glen St. Mary town,25-Aug-21,22-Sep-21,Visit,
00Q4wx1231Q4WDt,Mount Plymouth,25-Jul-21,12-Nov-21,Visit,
00Q4wx1231Q4WDt,Crescent City city,23-Aug-21,8-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Port St. John,27-Apr-21,27-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Jacksonville Beach city,5-Apr-21,3-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Holly Hill city,15-Feb-21,18-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Chiefland city,5-May-21,3-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Laurel,3-Mar-21,15-Dec-21,Quote,
00Q4wx1231Q4WDt,Lantana town,18-Dec-20,1-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Gulf Stream town,3-May-21,30-Sep-21,Quote,
00Q4wx1231Q4WDt,Crooked Lake Park,10-Jan-21,2-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Fort Green,27-Aug-21,10-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Villas,7-Feb-21,18-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Lely,16-Mar-21,18-Sep-21,Canceled,
00Q4wx1231Q4WDt,Taylor Creek,6-Feb-21,7-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Marineland town,13-Aug-21,8-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Parker city,14-Jan-21,8-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Buckhead Ridge,30-Aug-21,15-Sep-21,Quote,
00Q4wx1231Q4WDt,Gotha,24-Jul-21,24-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Daytona Beach Shores city,25-Mar-21,6-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Quail Ridge,12-Mar-21,23-Sep-21,Visit,
00Q4wx1231Q4WDt,Ellenton,26-Jul-21,28-Nov-21,Quote,
00Q4wx1231Q4WDt,Branford town,7-Jun-21,4-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Ensley,16-Feb-21,20-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,De Funiak Springs city,25-Jul-21,21-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Fidelis,6-Jul-21,4-Oct-21,Canceled,
00Q4wx1231Q4WDt,Naples Park,26-Jan-21,18-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lake Buena Vista city,14-Apr-21,14-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Westview,19-Jan-21,31-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Ona,6-Aug-21,14-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Leesburg city,18-Aug-21,13-Nov-21,Quote,
00Q4wx1231Q4WDt,Coral Springs city,18-Mar-21,10-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Port Orange city,22-Jun-21,20-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Sarasota Springs,31-May-21,31-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Moore Haven city,17-Apr-21,6-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Bloomingdale,10-Mar-21,4-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pine Island Center,31-Jan-21,23-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Shalimar town,31-Dec-20,10-Nov-21,Quote,
00Q4wx1231Q4WDt,Davie town,29-Aug-21,3-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Avon Park city,27-Apr-21,11-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Wedgefield,13-Apr-21,3-Sep-21,Canceled,
00Q4wx1231Q4WDt,Sawgrass,16-Aug-21,1-Sep-21,Visit,
00Q4wx1231Q4WDt,Mexico Beach city,1-Jun-21,29-Sep-21,Visit,
00Q4wx1231Q4WDt,Oakleaf Plantation,13-Aug-21,1-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Pine Lakes,8-Jul-21,26-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Munson,26-Jul-21,11-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Esto town,11-Feb-21,3-Sep-21,Canceled,
00Q4wx1231Q4WDt,Westville town,24-Jul-21,28-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Midway city,17-Jul-21,22-Oct-21,Visit,
00Q4wx1231Q4WDt,Winter Park city,21-Apr-21,7-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Lamont,5-Feb-21,14-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Cross City town,12-Feb-21,29-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Crystal Lake,11-Feb-21,29-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Windermere town,4-Jun-21,21-Nov-21,Quote,
00Q4wx1231Q4WDt,Golden Beach town,24-Jan-21,15-Nov-21,Quote,
00Q4wx1231Q4WDt,Lake Panasoffkee,28-Jan-21,26-Sep-21,Quote,
00Q4wx1231Q4WDt,Cedar Grove,26-Mar-21,16-Nov-21,Visit,
00Q4wx1231Q4WDt,Noma town,8-Dec-20,22-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Redington Beach town,16-Aug-21,2-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Bay Lake city,1-Apr-21,20-Dec-21,Visit,
00Q4wx1231Q4WDt,Golden Beach town,16-Dec-20,22-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Eagle Lake city,22-Apr-21,28-Nov-21,Visit,
00Q4wx1231Q4WDt,Pretty Bayou,14-Apr-21,25-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pembroke Park town,31-Dec-20,9-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Milton city,3-Mar-21,19-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Manalapan town,11-Jan-21,4-Oct-21,Visit,
00Q4wx1231Q4WDt,Lake Sarasota,7-Jan-21,15-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Morriston,10-Jan-21,28-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Springfield city,24-Apr-21,23-Nov-21,Quote,
00Q4wx1231Q4WDt,Tavernier,21-Feb-21,14-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Temple Terrace city,26-Jun-21,29-Sep-21,Quote,
00Q4wx1231Q4WDt,Miami Lakes town,24-Aug-21,3-Sep-21,Visit,
00Q4wx1231Q4WDt,North Lauderdale city,11-Jan-21,26-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Eatonville town,13-May-21,26-Sep-21,Visit,
00Q4wx1231Q4WDt,Garden Grove,21-May-21,18-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Indian Creek village,25-May-21,15-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,West Melbourne city,4-Jan-21,4-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Otter Creek town,21-Dec-20,23-Sep-21,Quote,
00Q4wx1231Q4WDt,Ormond Beach city,11-Jul-21,20-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Shalimar town,28-Mar-21,4-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Sarasota Springs,29-Aug-21,2-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Cape Canaveral city,2-Mar-21,25-Sep-21,Canceled,
00Q4wx1231Q4WDt,Tangelo Park,30-Dec-20,14-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Mexico Beach city,29-Apr-21,15-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palm Valley,24-Jul-21,28-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,St. Marks city,21-Mar-21,28-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Williston Highlands,11-Dec-20,14-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Medley town,30-Dec-20,31-Oct-21,Visit,
00Q4wx1231Q4WDt,Harbor Bluffs,9-Jul-21,13-Dec-21,Closed Won,
00Q4wx1231Q4WDt,St. Marks city,5-Mar-21,22-Oct-21,Canceled,
00Q4wx1231Q4WDt,East Milton,4-Aug-21,22-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Branford town,3-Jan-21,29-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Coral Terrace,19-Mar-21,18-Dec-21,Canceled,
00Q4wx1231Q4WDt,Lake Helen city,12-Dec-20,10-Sep-21,Quote,
00Q4wx1231Q4WDt,Freeport city,23-Mar-21,13-Dec-21,Quote,
00Q4wx1231Q4WDt,Doctor Phillips,16-Dec-20,21-Oct-21,Quote,
00Q4wx1231Q4WDt,Niceville city,18-Mar-21,28-Nov-21,Visit,
00Q4wx1231Q4WDt,Lake Clarke Shores town,10-Jul-21,21-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pine Ridge,7-Jan-21,4-Nov-21,Quote,
00Q4wx1231Q4WDt,Navarre,20-May-21,8-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Clearwater city,27-Jan-21,14-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Cedar Grove,26-Jan-21,12-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Crystal Lake,1-Aug-21,27-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Bell town,26-Jun-21,1-Oct-21,Quote,
00Q4wx1231Q4WDt,Montverde town,16-Jun-21,3-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Plantation Mobile Home Park,17-Jun-21,6-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Sorrento,24-Dec-20,22-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Mexico Beach city,15-Mar-21,1-Jan-22,Quote,
00Q4wx1231Q4WDt,Greenacres city,1-May-21,19-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Wellington village,19-Jul-21,16-Oct-21,Quote,
00Q4wx1231Q4WDt,Woodville,27-Mar-21,20-Oct-21,Canceled,
00Q4wx1231Q4WDt,Wacissa,3-Aug-21,17-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Cocoa Beach city,24-Mar-21,18-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Fort Denaud,23-May-21,8-Oct-21,Closed Won,
00Q4wx1231Q4WDt,East Williston,29-Jun-21,5-Nov-21,Visit,
00Q4wx1231Q4WDt,Neptune Beach city,22-Feb-21,2-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Belleair Beach city,12-Feb-21,21-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Lake Kathryn,11-Jul-21,29-Dec-21,Canceled,
00Q4wx1231Q4WDt,Chumuckla,25-Jan-21,26-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Clarcona,23-Mar-21,26-Dec-21,Canceled,
00Q4wx1231Q4WDt,North Port city,22-Feb-21,8-Dec-21,Visit,
00Q4wx1231Q4WDt,Zellwood,11-Dec-20,16-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Perry city,8-May-21,1-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Lake Mack-Forest Hills,17-Feb-21,15-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Weston city,9-Mar-21,10-Oct-21,Closed Won,
00Q4wx1231Q4WDt,University,8-Feb-21,28-Oct-21,Canceled,
00Q4wx1231Q4WDt,Lake Placid town,24-Dec-20,4-Oct-21,Quote,
00Q4wx1231Q4WDt,Tamiami,13-Dec-20,30-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Grove City,11-Feb-21,21-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lake Clarke Shores town,21-Apr-21,11-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Princeton,21-May-21,9-Oct-21,Visit,
00Q4wx1231Q4WDt,Eglin AFB,11-Aug-21,17-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Palm Beach Shores town,22-Feb-21,27-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Campbell,13-May-21,5-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Bellair-Meadowbrook Terrace,23-Jan-21,23-Nov-21,Canceled,
00Q4wx1231Q4WDt,Wilton Manors city,10-Feb-21,17-Sep-21,Canceled,
00Q4wx1231Q4WDt,Inwood,26-Jul-21,18-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Deerfield Beach city,14-Jan-21,13-Nov-21,Quote,
00Q4wx1231Q4WDt,Panacea,16-Jul-21,10-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Alafaya,14-Apr-21,31-Oct-21,Canceled,
00Q4wx1231Q4WDt,Golden Glades,1-Aug-21,18-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Palmona Park,26-May-21,1-Jan-22,Closed Lost,
00Q4wx1231Q4WDt,The Meadows,6-Aug-21,23-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,South Beach,5-Aug-21,23-Dec-21,Quote,
00Q4wx1231Q4WDt,Marineland town,19-Mar-21,11-Nov-21,Quote,
00Q4wx1231Q4WDt,Mount Carmel,13-Jul-21,28-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Morriston,27-Jan-21,21-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Goulding,19-Dec-20,20-Oct-21,Visit,
00Q4wx1231Q4WDt,Odessa,12-Aug-21,18-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Fruitville,24-Jan-21,25-Nov-21,Quote,
00Q4wx1231Q4WDt,Fort Denaud,3-Dec-20,28-Oct-21,Visit,
00Q4wx1231Q4WDt,June Park,4-Feb-21,15-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Gulfport city,11-May-21,26-Dec-21,Canceled,
00Q4wx1231Q4WDt,Melbourne Beach town,23-Jan-21,2-Oct-21,Canceled,
00Q4wx1231Q4WDt,Pioneer,9-Feb-21,13-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Brookridge,10-Jan-21,23-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Kissimmee city,25-Aug-21,18-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Spring Lake,22-Aug-21,9-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,South Sarasota,27-Aug-21,20-Dec-21,Canceled,
00Q4wx1231Q4WDt,Bal Harbour village,19-Apr-21,5-Nov-21,Visit,
00Q4wx1231Q4WDt,Pomona Park town,23-Feb-21,1-Sep-21,Canceled,
00Q4wx1231Q4WDt,Greenbriar,16-Aug-21,12-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Jacksonville city,11-Jul-21,5-Sep-21,Quote,
00Q4wx1231Q4WDt,Brookridge,3-Mar-21,18-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Richmond West,31-Jan-21,27-Sep-21,Canceled,
00Q4wx1231Q4WDt,Ponce Inlet town,11-Feb-21,4-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Century town,20-Jul-21,27-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Virginia Gardens village,3-Jun-21,2-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Zolfo Springs town,18-Jan-21,15-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Verona Walk,3-Jan-21,21-Sep-21,Quote,
00Q4wx1231Q4WDt,Crescent City city,15-May-21,21-Dec-21,Visit,
00Q4wx1231Q4WDt,Marco Island city,13-Aug-21,17-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,South Beach,6-Jul-21,21-Nov-21,Quote,
00Q4wx1231Q4WDt,Boca Raton city,21-Feb-21,23-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Parker city,31-May-21,16-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Brent,26-Aug-21,9-Oct-21,Quote,
00Q4wx1231Q4WDt,Tallahassee city,24-Aug-21,4-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Daytona Beach Shores city,15-May-21,8-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Port Orange city,29-Mar-21,1-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Ocala city,12-Aug-21,15-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Eastpoint,13-May-21,1-Jan-22,Scheduling Visit,
00Q4wx1231Q4WDt,Tangerine,14-Jun-21,22-Dec-21,Canceled,
00Q4wx1231Q4WDt,Crystal River city,20-Jun-21,19-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Munson,7-Jan-21,20-Sep-21,Canceled,
00Q4wx1231Q4WDt,Pine Air,30-Apr-21,23-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Eglin AFB,15-Mar-21,22-Nov-21,Visit,
00Q4wx1231Q4WDt,Lake City city,25-May-21,28-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Whitfield,6-Jun-21,1-Dec-21,Canceled,
00Q4wx1231Q4WDt,Ridge Manor,3-Mar-21,7-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,West Miami city,14-Jan-21,24-Oct-21,Quote,
00Q4wx1231Q4WDt,Maitland city,20-Aug-21,25-Nov-21,Visit,
00Q4wx1231Q4WDt,Hampton city,13-Aug-21,5-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Macclenny city,20-Aug-21,8-Oct-21,Closed Won,
00Q4wx1231Q4WDt,St. Petersburg city,25-Feb-21,16-Sep-21,Visit,
00Q4wx1231Q4WDt,Belleair town,11-May-21,8-Nov-21,Quote,
00Q4wx1231Q4WDt,Key West city,30-Jun-21,14-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Delray Beach city,12-Jan-21,25-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,June Park,27-Dec-20,20-Nov-21,Quote,
00Q4wx1231Q4WDt,Zephyrhills West,9-Apr-21,1-Sep-21,Quote,
00Q4wx1231Q4WDt,Fairview Shores,22-May-21,19-Dec-21,Canceled,
00Q4wx1231Q4WDt,Ormond-by-the-Sea,23-May-21,15-Dec-21,Closed Won,
00Q4wx1231Q4WDt,South Brooksville,29-Jun-21,1-Sep-21,Visit,
00Q4wx1231Q4WDt,Floral City,21-Mar-21,25-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Big Pine Key,30-Apr-21,16-Sep-21,Visit,
00Q4wx1231Q4WDt,Cheval,31-Dec-20,3-Dec-21,Canceled,
00Q4wx1231Q4WDt,Pine Castle,30-Dec-20,5-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Gonzalez,11-Jan-21,27-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Winter Park city,13-Jun-21,29-Sep-21,Canceled,
00Q4wx1231Q4WDt,DeLand city,22-May-21,9-Oct-21,Canceled,
00Q4wx1231Q4WDt,West Park city,19-Jun-21,1-Jan-22,Quote,
00Q4wx1231Q4WDt,Wildwood city,10-Aug-21,18-Oct-21,Canceled,
00Q4wx1231Q4WDt,Lecanto,28-Apr-21,13-Nov-21,Quote,
00Q4wx1231Q4WDt,Royal Palm Estates,15-Feb-21,12-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Medley town,1-Aug-21,26-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lakeland city,21-May-21,23-Nov-21,Visit,
00Q4wx1231Q4WDt,Gotha,30-Jun-21,19-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palmetto city,13-Dec-20,1-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Five Points,15-May-21,12-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Elfers,8-Aug-21,30-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Campbellton town,28-May-21,26-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Pittman,26-Dec-20,1-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Big Pine Key,8-Aug-21,18-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Samoset,12-Apr-21,7-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Ocean Breeze Park town,12-May-21,5-Dec-21,Visit,
00Q4wx1231Q4WDt,Inverness Highlands North,22-Feb-21,7-Nov-21,Quote,
00Q4wx1231Q4WDt,Longwood city,15-Aug-21,23-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Arcadia city,30-Apr-21,4-Sep-21,Canceled,
00Q4wx1231Q4WDt,Archer city,8-Mar-21,3-Sep-21,Canceled,
00Q4wx1231Q4WDt,Belle Isle city,24-Jun-21,26-Nov-21,Quote,
00Q4wx1231Q4WDt,Point Baker,27-Jul-21,4-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Destin city,21-Jan-21,3-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Osprey,11-Jul-21,27-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Punta Gorda city,2-Mar-21,18-Dec-21,Quote,
00Q4wx1231Q4WDt,#REF!,14-Jul-21,10-Dec-21,Quote,
00Q4wx1231Q4WDt,East Milton,19-Apr-21,18-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Pine Island Center,26-May-21,19-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Lake Lorraine,7-Jul-21,11-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Bloomingdale,11-Dec-20,3-Dec-21,Canceled,
00Q4wx1231Q4WDt,Lehigh Acres,9-Jul-21,28-Dec-21,Quote,
00Q4wx1231Q4WDt,Heritage Pines,2-Jan-21,30-Dec-21,Closed Won,
00Q4wx1231Q4WDt,St. Augustine South,12-Jan-21,8-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Plant City city,20-Feb-21,16-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,North Miami city,21-Jun-21,25-Sep-21,Canceled,
00Q4wx1231Q4WDt,Day,24-Jan-21,16-Oct-21,Canceled,
00Q4wx1231Q4WDt,Springhill,26-May-21,7-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Deerfield Beach city,23-Dec-20,17-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Berrydale,10-Jan-21,24-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Citrus Hills,23-Jun-21,13-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,St. James City,25-Jul-21,9-Sep-21,Quote,
00Q4wx1231Q4WDt,Ocoee city,6-Jan-21,14-Oct-21,Visit,
00Q4wx1231Q4WDt,Bayshore Gardens,6-Jun-21,23-Dec-21,Quote,
00Q4wx1231Q4WDt,Trenton city,31-Dec-20,17-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Brent,4-Jan-21,24-Sep-21,Quote,
00Q4wx1231Q4WDt,Steinhatchee,31-Mar-21,30-Sep-21,Visit,
00Q4wx1231Q4WDt,Largo city,12-Dec-20,24-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Lake Lindsey,16-Jan-21,3-Sep-21,Quote,
00Q4wx1231Q4WDt,Jupiter Island town,19-Mar-21,9-Sep-21,Canceled,
00Q4wx1231Q4WDt,Ridge Wood Heights,25-Feb-21,23-Dec-21,Quote,
